11705665,536870912,-6948841,134217728,-10055861,16777216
10011837,536870912,-6948841,134217728,-1270547,2097152
277319,16777216,-7219169,134217728,-9976035,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
7590657,536870912,-7219169,134217728,-10058243,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
4446687,268435456,-7234161,134217728,-10027323,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
7606441,536870912,-7234161,134217728,-5054883,8388608
11705665,536870912,-6948841,134217728,-10055861,16777216
277319,16777216,-7219169,134217728,-9976035,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
4446687,268435456,-7234161,134217728,-10027323,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
10011837,536870912,-6948841,134217728,-1270547,2097152
277319,16777216,-7219169,134217728,-9976035,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
4437399,268435456,-7219169,134217728,-311749,524288
6174821,268435456,-13868879,268435456,-9885891,16777216
4446687,268435456,-7234161,134217728,-10027323,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
8892515,536870912,-7234161,134217728,-5013695,8388608
6187625,268435456,-6948841,134217728,-9937061,16777216
277319,16777216,-7219169,134217728,-9976035,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
4437399,268435456,-7219169,134217728,-311749,524288
6174821,268435456,-13868879,268435456,-9885891,16777216
4446687,268435456,-7234161,134217728,-10027323,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
8892515,536870912,-7234161,134217728,-5013695,8388608
6187625,268435456,-6948841,134217728,-9937061,16777216
277319,16777216,-7219169,134217728,-9976035,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
6174821,268435456,-13868879,268435456,-9885891,16777216
4446687,268435456,-7234161,134217728,-10027323,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
6187625,268435456,-6948841,134217728,-9937061,16777216
277319,16777216,-7219169,134217728,-9976035,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
4446687,268435456,-7234161,134217728,-10027323,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
277319,16777216,-7219169,134217728,-9976035,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
4446687,268435456,-7234161,134217728,-10027323,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
7606441,268435456,-13174785,268435456,-9937061,16777216
7590657,536870912,-7219169,134217728,-10058243,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
6174821,268435456,-13868879,268435456,-9885891,16777216
7606441,536870912,-7234161,134217728,-5054883,8388608
11705665,536870912,-6948841,134217728,-10055861,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
6187625,268435456,-6948841,134217728,-9937061,16777216
7590657,536870912,-7219169,134217728,-10058243,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
7606441,536870912,-7234161,134217728,-5054883,8388608
11705665,536870912,-6948841,134217728,-10055861,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
7590657,536870912,-7219169,134217728,-10058243,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
7606441,536870912,-7234161,134217728,-5054883,8388608
11705665,536870912,-6948841,134217728,-10055861,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
7606441,268435456,-13174785,268435456,-9937061,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
6174821,268435456,-13868879,268435456,-9885891,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
10011837,536870912,-6948841,134217728,-1270547,2097152
11704591,536870912,-6948841,134217728,-10055961,16777216
6187625,268435456,-6948841,134217728,-9937061,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
10011837,536870912,-6948841,134217728,-1270547,2097152
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
5840243,268435456,-13868879,268435456,-10004539,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
10011837,536870912,-6948841,134217728,-1270547,2097152
11704591,536870912,-6948841,134217728,-10055961,16777216
7606441,268435456,-13174785,268435456,-9937061,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
11705665,536870912,-6948841,134217728,-10055861,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
10011837,536870912,-6948841,134217728,-1270547,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
6140971,268435456,-13147459,268435456,-10164745,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
12307497,536870912,-13174785,268435456,-5108243,8388608
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
8457301,268435456,-3076881,67108864,-10108893,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
8439879,268435456,-3070499,67108864,-10057337,16777216
11704591,536870912,-6948841,134217728,-10055961,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
4229053,134217728,-3076881,67108864,-5054371,8388608
5840243,268435456,-13868879,268435456,-10004539,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
10011837,536870912,-6948841,134217728,-1270547,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
5840243,268435456,-13868879,268435456,-10004539,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
6140971,268435456,-13147459,268435456,-10164745,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
12307497,536870912,-13174785,268435456,-5108243,8388608
5840243,268435456,-13868879,268435456,-10004539,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
11704591,536870912,-6948841,134217728,-10055961,16777216
7606441,268435456,-13174785,268435456,-9937061,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
11705665,536870912,-6948841,134217728,-10055861,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
8457301,268435456,-3076881,67108864,-10108893,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
8439879,268435456,-3070499,67108864,-10057337,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
4229053,134217728,-3076881,67108864,-5054371,8388608
5840243,268435456,-13868879,268435456,-10004539,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
11681237,536870912,-13868879,268435456,-10004455,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
11704591,536870912,-6948841,134217728,-10055961,16777216
7606441,268435456,-13174785,268435456,-9937061,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
7606441,268435456,-13174785,268435456,-9937061,16777216
5840243,268435456,-13868879,268435456,-10004539,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
8923385,268435456,-3070499,67108864,-9885891,16777216
11705665,536870912,-6948841,134217728,-10055861,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
4470967,134217728,-3076881,67108864,-9937061,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
10011837,536870912,-6948841,134217728,-1270547,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
7606441,268435456,-13174785,268435456,-9937061,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
10011837,536870912,-6948841,134217728,-1270547,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
8457301,268435456,-3076881,67108864,-10108893,16777216
4995557,268435456,-13868879,268435456,-10112735,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
8923385,268435456,-3070499,67108864,-9885891,16777216
10011837,536870912,-6948841,134217728,-1270547,2097152
14389751,536870912,-13174785,268435456,-5041545,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
4470967,134217728,-3076881,67108864,-9937061,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
6140971,268435456,-13147459,268435456,-10164745,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
12307497,536870912,-13174785,268435456,-5108243,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
7606441,268435456,-13174785,268435456,-9937061,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
6140971,268435456,-13147459,268435456,-10164745,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
14389751,536870912,-13174785,268435456,-5041545,8388608
12307497,536870912,-13174785,268435456,-5108243,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
8457301,268435456,-3076881,67108864,-10108893,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
6140971,268435456,-13147459,268435456,-10164745,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
8923385,268435456,-3070499,67108864,-9885891,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
12307497,536870912,-13174785,268435456,-5108243,8388608
14388409,536870912,-13174785,268435456,-1260403,2097152
4470967,134217728,-3076881,67108864,-9937061,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
14388409,536870912,-13174785,268435456,-1260403,2097152
7606441,268435456,-13174785,268435456,-9937061,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
8457301,268435456,-3076881,67108864,-10108893,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
15181367,536870912,-13147459,268435456,-9885891,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
8439879,268435456,-3070499,67108864,-10057337,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
7606441,268435456,-13174785,268435456,-9937061,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
4229053,134217728,-3076881,67108864,-5054371,8388608
3589935,134217728,-13147459,268435456,-10031651,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
7179387,268435456,-13147459,268435456,-10031735,16777216
8439879,268435456,-3070499,67108864,-10057337,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
8457301,268435456,-3076881,67108864,-10108893,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
4229053,134217728,-3076881,67108864,-5054371,8388608
3589935,134217728,-13147459,268435456,-10031651,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
6140971,268435456,-13147459,268435456,-10164745,16777216
8439879,268435456,-3070499,67108864,-10057337,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
8457301,268435456,-3076881,67108864,-10108893,16777216
12307497,536870912,-13174785,268435456,-5108243,8388608
4229053,134217728,-3076881,67108864,-5054371,8388608
3589935,134217728,-13147459,268435456,-10031651,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
8439879,268435456,-3070499,67108864,-10057337,16777216
7219169,268435456,-3070499,67108864,-10213701,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
8457301,268435456,-3076881,67108864,-10108893,16777216
4229053,134217728,-3076881,67108864,-5054371,8388608
14468349,536870912,-3076881,67108864,-10265559,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
8439879,268435456,-3070499,67108864,-10057337,16777216
2402135,67108864,-2820485,67108864,-10080943,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
8457301,268435456,-3076881,67108864,-10108893,16777216
4229053,134217728,-3076881,67108864,-5054371,8388608
9627733,268435456,-5652687,134217728,-10132667,16777216
3589935,134217728,-13147459,268435456,-10031651,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
8439879,268435456,-3070499,67108864,-10057337,16777216
1200987,33554432,-2820485,67108864,-10081077,16777216
14388409,536870912,-13174785,268435456,-1260403,2097152
8457301,268435456,-3076881,67108864,-10108893,16777216
4229053,134217728,-3076881,67108864,-5054371,8388608
4814323,134217728,-5652687,134217728,-10132499,16777216
7179387,268435456,-13147459,268435456,-10031735,16777216
8440443,268435456,-3070499,67108864,-2514309,4194304
6140971,268435456,-13147459,268435456,-10164745,16777216
8439879,268435456,-3070499,67108864,-10057337,16777216
14389751,536870912,-13174785,268435456,-5041545,8388608
8457301,268435456,-3076881,67108864,-10108893,16777216
12307497,536870912,-13174785,268435456,-5108243,8388608
